Source,Title,Article
http://cnn.com,Muere exfutbolista argentino Tomás Carlovich tras ser atacado en un asalto,Este viernes falleció el exfutbolista argentino Tomás Felipe Carlovich tras ser atacado en un asalto en la ciudad de Rosario y sufrir un traumatismo de cráneo. Hugo Manu Correa nos trae los detalles.
http://cnn.com,Fútbol: Messi regresa a la acción con entrenamiento individual en el Barcelona,"Luego de 56 días de suspensión de actividades por la pandemia del covid-19, el FC Barcelona regresó este viernes a los entrenamientos, con sesiones individuales. Todos los reflectores estuvieron sobre el seis veces ganador del Balón de Oro, Lionel Messi, quien al igual que sus compañeros se entrenó en solitario para respetar el distanciamiento social."
http://cnn.com,Corea del Sur autoriza a Heung-Min Son volver al fútbol inglés,"Heong-Min Son, futbolista del Tottenam Hotspur de Inglaterra y de la selección de Corea del Sur, cumplió el servicio militar obligatorio en su país, y ya cuenta con la autorización para regresar a Londres la próxima semana. Recibió un reconocimiento en la ceremonia de su graduación."
http://cnn.com,El exfutbolista y alcalde de Coyoacán Manuel Negrete da positivo por covid-19,"Manuel Negrete, quien representó a la selección de fútbol de México en la Copa del Mundo de 1986 y actual alcalde de Coyoacán, informó este jueves que dio positivo por el nuevo coronavirus. Manifestó sentirse en buenas condiciones de salud, y que está en su hogar siguiendo las indicaciones de las instituciones sanitarias."
http://cnn.com,Luka Jovic se lesiona a días de que el Real Madrid vuelva a los entrenamientos,"El Real Madrid retomará los entrenamientos el próximo lunes, pero con una baja. El club de fútbol español informó este viernes que Luka Jovic se fracturó un hueso del pie derecho, y estará inactivo por tiempo aún indeterminado. El atacante serbio sufrió el golpe mientras se entrenaba en casa. Las prácticas estaban suspendidas a causa de la pandemia de covid-19."
http://cnn.com,"Rommel Fernández, el ícono panameño que brilló en el fútbol de Europa","Rommel Fernández fue un futbolista panameño que jugó en diferentes clubes de España y es recordado por guiar al CD Tenerife a la primera división en 1989, entre otros logros. A 27 años de su muerte, ocurrida el 6 de mayo de 1993, te recordamos su historia y su legado en el fútbol mundial."
http://cnn.com,Covid-19: ¿qué va a pasar con los adultos mayores? ¿Seguirán confinados?,"El doctor Carlos Castillo-Salgado, epidemiólogo y director del Observatorio de Salud Pública Global de Johns Hopkins Bloomberg School of Public Health, explica cómo a través de la llamada vigilancia activa centinela, que incluye pruebas, medidas preventivas y precaución al hacer visitas, las personas de la tercera edad puedan salir del confinamiento."
http://cnn.com,Epidemiólogo: el peor escenario es no encontrar una vacuna contra el covid-19,"Para el doctor Carlos Castillo-Salgado, epidemiólogo y director del Observatorio de Salud Pública Global de Johns Hopkins Bloomberg School of Public Health, el peor escenario en la batalla contra el coronavirus es el que estamos asistiendo en la actualidad. Sin embargo, hay varios factores por los que podemos ser optimistas, en especial los considerables avances en las investigaciones para lograr el desarrollo de una vacuna."
http://cnn.com,Amor a colores: un tributo a las madres,"Los expertos aseguran que dibujar es una de las mejores formas de expresión para un niño, especialmente en estos días de pandemia y cuarentena. Vive la Salud les dio una razón para hacerlo, celebrando el Día de las Madres."
http://cnn.com,Las prisiones y los hogares para adultos mayores en EE.UU. se ven gravemente afectados por el coronavirus,Las prisiones y los hogares para adultos mayores en EE.UU. se ven gravemente afectados por el coronavirus
http://cnn.com,"Conoce las Islas Príncipe, antiguo refugio durante las pandemias","A solo 90 minutos del centro de Estambul, las Islas Príncipe han proporcionado refugio a los que huyen de las plagas, han protegido a la realeza exiliada y ahora, ofrecen un respiro de la vida de la ciudad."
http://cnn.com,¿Cómo será la estadía en un hotel en el futuro cercano?,"Robots que eliminan virus llegan para desinfectar hoteles 0:54

(CNN) — Adiós a los desayunos en bufé y el servicio de botones. Bienvenidos la detección de temperatura y el registro sin llave.

Si bien las políticas de la era de la pandemia aún se están desarrollando en hoteles de todo el mundo y sin duda variarán ampliamente, es seguro decir que los huéspedes verán grandes cambios la próxima vez que se registren en cualquier lugar.

En el futuro previsible, hasta que esté disponible una vacuna, un tratamiento ampliamente efectivo o pruebas instantáneas para el coronavirus, es probable que las estadías en hoteles sean un asunto austero, particularmente en hoteles de alta gama donde el servicio personalizado y las comodidades han sido parte durante mucho tiempo parte del encanto, dice Christopher Anderson, profesor de negocios en la Escuela de Hoteles de la Universidad de Cornell en Ithaca, Nueva York.

Habrá menos acceso comunitario en los hoteles, “por lo que no habrá bufés, ni minibares”, y muchos de los “elementos de lujo de alto contacto”, como los tratamientos de spa y el servicio de botones y valet, pueden ser suspendidos, predice Anderson.

Los invitados querrán check-in y checkout sin llave y sin contacto y pocas interacciones personalizadas.

“Vamos a querer eliminarlos y básicamente entrar en el hotel, subir por el ascensor por sí mismos, entrar a la habitación sin tener que tocar nada con la comodidad de que el proveedor de servicios haya desinfectado completamente ese espacio antes de mi llegada”, dice el experto.

En Estados Unidos, hay atisbos débiles de un retorno en la demanda de habitaciones de hotel, según Jan Freitag, vicepresidente senior de Lodging Insights para la firma de análisis de servicios STR.

La ocupación hotelera para la semana que finalizó el 2 de mayo fue del 28,6% en Estados Unidos, lo que le dio a STR su primera “evidencia sólida” de un retorno de la demanda de ocio, liderado por estados que habían aliviado las restricciones.

La ocupación aún disminuyó 58% en comparación con la misma semana del año pasado.

A medida que aumenta la demanda, la industria hotelera está tratando de asegurar a los huéspedes potenciales que han implementado medidas adicionales para protegerlos contra la transmisión del coronavirus a medida que los estados y países comienzan a reabrir sus economías.

Socialmente distante y más limpio que nunca

La higiene, por supuesto, es una de las principales preocupaciones, y la Asociación Estadounidense de Hoteles y Alojamiento publicó el lunes los estándares de seguridad (Stay Safe) en toda la industria. Muchos grupos hoteleros importantes también han esbozado nuevas políticas.

El gigante de los hoteles Hilton está desarrollando políticas con la ayuda del equipo de Prevención y Control de Infecciones de la Clínica de Mayo. Hilton está explorando el uso de pulverizadores electrostáticos, que rocían uniformemente desinfectante en áreas amplias, y luz ultravioleta para desinfectar superficies y objetos.

Marriott ya ha anunciado que utilizará pulverizadores electrostáticos para limpiar las habitaciones y áreas públicas y está probando la tecnología de luz ultravioleta. Marriott y otras marcas también retirarán muebles y reconfigurarán muchas áreas para facilitar el espacio de distancia social de dos metros prescrito por los funcionarios de salud. La marca está considerando barreras de plexiglás en los escritorios para separar a los huéspedes y al personal del hotel.

Estas nuevas medidas ciertamente afectarán los costos de bolsillo de los propietarios de hoteles, dice Freitag, pero no está claro si los huéspedes verán esos costos en las tarifas de las habitaciones.

“Quizás las tarifas de limpieza son las nuevas tarifas del resort”, dice Freitag. En cualquier caso, alojarse en un hotel en 2020 será “absolutamente” más barato que el año pasado.

Los huéspedes en más de 3.200 hoteles Marriott pueden usar sus teléfonos para registrarse, acceder a sus habitaciones y solicitar un servicio de habitaciones especialmente empaquetado que se entrega en su puerta sin contacto.

Las máscaras y guantes para el personal serán omnipresentes en muchos hoteles, y las toallitas desinfectantes y desinfectantes para manos serán las últimas incorporaciones a los espacios públicos y los kits de artículos de higiene personal.

El Venetian en Las Vegas se encuentra entre muchas propiedades que subrayan la regla de dos metros de distanciamiento social con marcas para indicar el espacio adecuado en los escritorios delanteros, vestíbulos de ascensores, cafeterías, lugares de entretenimiento y más.

Los empleados de recepción del Venetian utilizarán cualquier otra estación de trabajo para el distanciamiento adecuado y las máquinas tragamonedas, mesas de restaurante, tumbonas de piscina y más se han separado para cumplir con la regla.

El resort sugiere no más de cuatro huéspedes en un ascensor. El hotel Hamilton en Washington, DC, insta a los huéspedes a limitar ese número a dos.

Las propiedades también describen políticas específicas para casos sospechosos o confirmados de covid-19 en el lugar. Esas medidas a menudo incluyen medidas intensivas de desinfección por terceros de habitaciones ocupadas por huéspedes que se enferman.

¿Se les harán pruebas a los huéspedes?

La detección de temperatura para huéspedes y empleados es una línea de defensa para detectar posibles infecciones, pero no está claro cuán ampliamente se implementará en los hoteles.

En The Venetian en Las Vegas, que aún no se ha reabierto, se usarán escáneres térmicos en cada punto de entrada “permitiendo controles discretos y no invasivos de temperatura” para el personal y los huéspedes, de acuerdo con las nuevas políticas del complejo de Venetian Clean.

En Singapur, una campaña nacional llamada SG Clean se ha implementado en todas las industrias e incluye un conjunto de estándares para hoteles, que incluye controles de temperatura para los huéspedes, “cuando sea factible y aplicable”.

The Four Seasons en Nueva York ha estado siguiendo un conjunto increíblemente austero de protocolos temporales desde que comenzó a recibir trabajadores de la salud a principios de abril.

Esas políticas, desarrolladas por la compañía de gestión de riesgos de viajes International SOS, incluyen un único punto de entrada para todos donde se verifica la temperatura de cada persona y las enfermeras hacen preguntas las 24 horas del día, según el arquitecto del plan, el Dr. Robert Quigley, vicepresidente senior de International SOS y director médico regional para las Américas.

Pero la transmisión asintomática significa que también se requiere un distanciamiento social estricto, y Quigley predice que las mejores prácticas en la detección en los hoteles podrían evolucionar con la disponibilidad de pruebas de diagnóstico rápido.

El plan del Four Seasons fue el primer conjunto de normas de higiene de coronavirus de International SOS para un hotel y se ha adaptado para otros hoteles que albergan trabajadores médicos, pero Quigley dijo en las últimas semanas que las propiedades comenzaron a contactar a la compañía sobre prácticas que podrían usarse para turistas tradicionales y viajeros de negocios.

Pero el nivel de evaluación implementado en el Four Seasons de New York durante este período probablemente no sea factible para todas las propiedades, reconoce Quigley.

“No será realista para los hoteles de todo el espectro tener estas medidas extremas de mitigación de las que estoy hablando”, dijo. “Y entonces tienen que decir, estos hoteles que no tienen esas capacidades o recursos, ‘¿Cuál es nuestro apetito por el riesgo? ¿Cuál es nuestro deber de cuidado con nuestros empleados y con nuestros huéspedes?'”.

¿Qué se necesita para mantener a los huéspedes seguros?

Rudy Tauscher, gerente general del Four Seasons New York, ha estado a la vanguardia de la acogida de trabajadores de la salud de esa cadena. Ha estado reflexionando sobre cómo cambiará la experiencia tradicional de los huéspedes.

“¿Hay un momento diferente, por ejemplo, entre el check-in y el check-out? Muy a menudo los hoteles tienen un cambio en el momento del check out por la mañana y por la tarde, la habitación está ocupada nuevamente. ¿Habrá un período prolongado de tiempo de digamos, 24 horas?”, se preguntó Tauscher, notando que estaba actuando sin pensar sobre las posibles modificaciones.

Las estructuras de costos y los modelos operativos tendrían que ser considerados, dijo.

Desde que Four Seasons New York comenzó a recibir trabajadores médicos en el epicentro del coronavirus, un protocolo de limpieza diseñado por International SOS ha implicado dejar las habitaciones vacías durante largos períodos entre una serie de limpiezas para asegurarse de que se elimine cualquier contaminación.

Pero ese protocolo se adaptó a una situación muy específica. La marca de lujo Four Seasons está trabajando exactamente en las nuevas medidas que los huéspedes encontrarán en sus hoteles de todo el mundo y en la propiedad en la calle 57 de Nueva York cuando vuelva a abrir para los huéspedes que no son trabajadores de la salud.

Las medidas de distanciamiento social, la reducción de la capacidad de los espacios públicos y el rediseño de restaurantes, bares e instalaciones de fitness estarán entre los cambios.

“Una vez que se reanuden los niveles de negocios, reconocemos que las expectativas y necesidades de los huéspedes del hotel habrán cambiado, y Four Seasons está bien posicionado para salir de esta crisis con una nueva perspectiva sobre lo que significa el lujo para este nuevo mundo: adoptar la tecnología, mejorar herramientas y capacitación y fortalecimiento de nuestros ya estrictos protocolos de salud, seguridad y limpieza”, dijo Christian Clerc, presidente de operaciones globales de Four Seasons, en un comunicado.

El futuro de los espacios y servicios de alto contacto

Muchos de los espacios públicos y las comodidades de un hotel necesitarán una revisión para la era del coronavirus.

Por ejemplo, el servicio de habitaciones podría preservarse ya que hay más control sobre quién toca qué, dice Anderson, de Cornell’s Hotel School, pero es probable que los buffets no funcionen.

Y no está seguro de que los servicios como los buffets —bien sea las barras de desayuno o los bufetes al estilo exagerado de Las Vegas— vuelvan.

“Creo que solo nuestra conciencia de la transmisión ahora aumentará y, por lo tanto, aunque sea seguro y no haya un susto de pandemia, psicológicamente podría no ser atractivo”, dijo.

Es probable que las comidas precocidas o listas para llevar sean la solución en el futuro cercano, dijo Anderson.

Las áreas públicas de alto contacto, como los spas y gimnasios, donde también es difícil la distancia social, presentan un “riesgo muy, muy alto de transmisión”, dijo Quigley, con muchas manijas y picaportes que necesitarían una limpieza muy atenta.

Pero no todos los hoteles han renunciado a esos servicios.

Anantara Hotels, Resorts & Spas, con sede en Bangkok, dijo al describir sus nuevas políticas que “las clases de entrenamiento y holísticas se adaptarán para el bienestar óptimo de los huéspedes”, haciendo referencia a sesiones privadas de entrenamiento personal.

Y Mandarin Oriental también espera ofrecer muchos de sus servicios personalizados. Todavía están resolviendo los detalles, pero el director de spa de la marca de lujo no quiere privar aún más a los huéspedes que ansiaban el contacto humano incluso antes de que se produjera la pandemia.

“Si el contacto social se vuelve aún más raro después del coronavirus, los spas pueden proporcionar un refugio único donde las personas pueden experimentar el contacto en un ambiente limpio y seguro”, dijo Jeremy McCarthy, director de spa y bienestar del grupo hotelero.

Requerirá confianza inspiradora del cliente, dijo.

Totalmente.

Los hoteles de todo el mundo harán todo lo posible para tranquilizar a los huéspedes. Queda por ver cuán rápido vuelve esa confianza."
http://cnn.com,Una “burbuja de viajes” entre Australia y Nueva Zelandia podría ser un modelo para el futuro,"Nueva Zelandia: flexibilizan medidas por el covid-19 1:10

(CNN) – Puede pasar algún tiempo antes de que los turistas vuelvan a viajar por el mundo. Pero, ¿qué pasaría si pudieras desplazarte a través de partes designadas y aprobadas?

Los políticos de Australia y Nueva Zelandia están discutiendo la posibilidad de abrir fronteras entre los dos países, creando un corredor o una “burbuja de viajes” en sus territorios.

Las dos naciones cerraron casi por completo sus fronteras a ciudadanos extranjeros en marzo, lo que implicó un gran golpe para sus respectivas industrias turísticas. Pero ahora, que estos países al parecer lograron controlar sus brotes de coronavirus, los políticos están discutiendo cuándo se podrían abrir las fronteras entre ellos.

“Si hay algún país con el que pudiéramos reconectarnos primero, sin duda es Nueva Zelandia”, aseguró el primer ministro de Australia Scott Morrison el mes pasado.

“Esa es una situación en la que a todos nos gustaría estar. Pero, por supuesto, nuestro enfoque número uno en este momento es asegurarnos de que los dos países están en la posición de manejar el covid-19 a nivel nacional hasta el punto en que podamos abrir las fronteras con confianza”, señaló la primera ministra de Nueva Zelandia, Jacinda Ardern, el pasado 27 de abril.

“Una cosa que no estoy dispuesta a hacer es perjudicar la posición en la que se encuentra Nueva Zelandia por apresurarnos a abrir nuestras fronteras, incluso a Australia”.

¿Cómo cambiará el futuro de los viajes aéreos? 3:33

No está claro cuándo esta “burbuja” podría ser una realidad: actualmente los dos países mantienen restricciones de viajes nacionales y todas las llegadas internacionales están sujetas a una cuarentena de 14 días.

Los expertos de la industria de viajes indican que en agosto podría ser la implementación de este corredor, posiblemente a tiempo para la temporada de esquí en Nueva Zelandia y las vacaciones escolares en septiembre.

Una relación especial

Existen algunas razones por las que Nueva Zelandia y Australia serían la primera elección del otro para abrir sus fronteras.

Aunque los dos países están separados por unos 2.000 kilómetros (cerca de 1.243 millas) de mar, mantienen una de las relaciones bilaterales más cercanas del mundo. Las personas con pasaporte australiano pueden viajar y trabajar en Nueva Zelandia indefinidamente sin una visa, y viceversa.

Los dos países también contribuyen en gran medida a la industria turística del otro.

Los australianos representan casi el 40% de las llegadas internacionales a Nueva Zelandia, y alrededor del 24% del gasto de visitantes extranjeros en el país. Eso es especialmente significativo en Nueva Zelandia, donde el turismo es la industria de exportación más grande del país. (El turismo se considera una industria de exportación porque implica el uso de efectivo extranjero para comprar bienes y servicios).

En cuanto a Australia, los neozelandeses representan alrededor del 15% de los visitantes internacionales del país, y alrededor del 6% del gasto de los extranjeros. El turismo representa miles de millones para Australia, pese a que es la cuarta industria de exportación más grande del país.

En las dos naciones, las industrias turísticas han recibido un gran golpe a raíz del brote de coronavirus, así que no es de extrañar que los representantes de la industria estén de acuerdo con la perspectiva de una “burbuja de viajes”.

“El mensaje del lado de la industria es que la burbuja es un proyecto con posibilidades”, dijo Simon Westaway, director ejecutivo del Consejo Australiano de la Industria del Turismo, y agregó que esta era la única forma de llevar turismo internacional a Australia en un futuro cercano.

“Si podemos añadir a los australianos, eso sería enormemente beneficioso para la supervivencia de las empresas de turismo y miles de empleos”, destacó Chris Roberts, presidente ejecutivo de Tourism Industry Aotearoa, que representa a la industria del turismo en Nueva Zelandia. Roberts añadió que la cantidad de dinero que los visitantes gastan en el país se redujo en al menos 2.000 millones de dólares neozelandeses (1.220 millones de dólares) al mes.

Los efectos del coronavirus en el turismo 4:34

Pero Roberts no espera que se alcancen los mismos niveles de turistas australianos en Nueva Zelandia antes del covid-19: él cree que muchos optarían por viajar solo a nivel nacional.

En Australia, algunos operadores turísticos centraron su atención en China, que representa aproximadamente el 15% de los visitantes que llegan Australia y el 27% del gasto turístico total. Westaway sostuvo que esas empresas tendrían que adaptarse y descubrir cómo atraer a más viajeros neozelandeses.

¿Cómo funcionaría?

Algo para tener en cuenta: Australia se compone de estados y territorios, y algunos de ellos actualmente tienen reglas adicionales de cuarentena vigentes. Por ejemplo, una persona que viaja desde Sydney (en Nueva Gales del Sur) a Brisbane (en Queensland) necesitaría someterse a un período de aislamiento de 14 días.

Los aeropuertos también tendrían que implementar nuevos procedimientos.

Roberts imagina un futuro en el que los turistas puedan llegar al aeropuerto, hacerse la prueba de detección de covid-19 y solo se les permita subir al avión si el resultado es negativo. Una vez que llegan a su destino, se les puede medir la temperatura. También es posible que los viajeros necesiten proporcionar más información de lo habitual para poder localizarlos fácilmente, en caso de ser necesario.

Ahora, tanto Roberts como Westaway creen que la burbuja solo funcionaría si se elimina el actual período de cuarentena de 14 días para cualquier persona que ingrese al país.

Una vez que la “burbuja de viajes” se ponga a prueba, Nueva Zelandia podría incluir a otros territorios en la medida, tal vez Taiwán y Hong Kong, dijo Roberts.

“Creo que será país por país”, indicó. “Una apertura general de las fronteras podría estar muy lejos”, aclaró.

¿Podría la “burbuja de viajes” hacerse más grande?

También hay algunas discusiones sobre la ampliación de la burbuja para incluir las islas del Pacífico.

Desde el punto de vista de salud, las naciones de las islas del Pacífico parecen haber escapado del brote de coronavirus en gran medida ilesas. Fiji, la nación de las islas del Pacífico más afectada, ha reportado solo 18 casos de coronavirus y ninguna muerte. Guam, que es un territorio estadounidense y no una nación, ha informado de más de 140 casos de coronavirus y cinco muertes.

Muchas naciones insulares del Pacífico cerraron sus fronteras bastante rápido para protegerse contra la posible propagación.

Pero la pandemia ha afectado el turismo de esta zona, una de las regiones más dependientes de la ayuda en el mundo.

Ardern ha pedido precaución al incluir el Pacífico: “Nuestros vecinos del Pacífico en gran parte no han sido afectados por el covid-19, y lo último que queremos es arriesgar eso”.

Pero ampliar la “burbuja de viajes” entre Australia y Nueva Zelandia –al menos a algunas islas del Pacífico– ayudaría a impulsar la industria turística de las islas, sostuvo Stephen Howes, director del Centro de Políticas de Desarrollo de la Universidad Nacional de Australia, en Canberra.

“Para muchas personas es muy difícil”, dijo acerca del efecto sobre el turismo en el Pacífico. “Algunos han regresado a su pueblo… la gente simplemente está luchando por sobrevivir”, mencionó.

“Obviamente, ningún país se vería obligado a hacer esto”, advirtió, y agregó que el corredor de viaje siempre se puede detener si no funciona. “Sería una tarea compleja… pero ciertamente vale la pena intentarlo”, acotó.

El coronavirus deja ciudades desiertas alrededor del mundo 1:26

Además, incluir a las islas del Pacífico también ayudaría a Australia y Nueva Zelandia, permitiendo que los trabajadores migrantes ingresen a ambos países. La medida podría tener un gran impacto de poder en la región, que es de importancia estratégica para Nueva Zelandia, Australia y China.

“Esta es una prueba real”, sostuvo Howes. “Si Australia y Nueva Zelandia continúan y solo tienen una asociación trans-Tasman, realmente podrían antagonizar con el Pacífico. Sería como ‘bueno, realmente no importa’”.

Roberts coincidió en que la burbuja beneficiaría al Pacífico, y dijo que sin turismo, sus economías están en serios problemas.

“En términos de ayuda económica para nuestros vecinos del Pacífico, eso sería lo mejor que podríamos hacer por ellos, siempre que podamos realizarlo de manera segura”, manifestó.

¿Es este el futuro de los viajes?

Una posible burbuja de viajes entre Australia y Nueva Zelandia podría terminar siendo un modelo para el resto del mundo, según Roberts y Westaway.

Al igual que otros países, Nueva Zelandia y Australia deberán tener cuidado de no apresurarse y causar una segunda ola de covid-19.

Implementar acciones demasiado rápido también podría poner en peligro su imagen ante los turistas internacionales, que consideran a los países como lugares limpios y confiables.

Pero en general, Roberts y Westaway están optimistas.

“Si (el detalle) se puede resolver entre Nueva Zelandia y Australia, también se pueden aplicar a otros lugares”, aseguró Roberts.

“Ahora se presta mucha atención a esta parte del mundo debido al aparente éxito de Nueva Zelandia y Australia en contener el brote del virus. Si también podemos encontrar una forma de reanudar los viajes entre países, estoy seguro el resto del mundo resultará muy interesado en ver cómo funciona eso”, agregó."
